Site_ID_split,Level_layer_concentration,TaxUnit,TaxUnit_unique,Timeslice,Long,Lat,Dating_BP,Dating_method,Dating_qual,Site_type,Site_strat,Ass_pos,Ass_coh,Site_fau2,Site_excav,Key_references,Macro_region,Macro_region_code,Site_ID,LabCode/Ref,Site (from main datasheet + 14c-palaeolithic),Site_ID (from main datasheet),Layer/Context (from main datasheet),Additional info on layer/context not originally in the datasheet,TaxUnit (from main datasheet),Conv_C14_date,Conv_std,AMS_C14_date,AMS_Pm/Std,Dated material,Dated species,Informaton on pretreatment,Source (Database/Literature),Org. Lit. Reference (if given),Other comments/observation,median_SPD_age_calBP,oneSigma_rangeMin,oneSigma_rangeMax
GoughsCave,low stratigraphic resolution early excavation assemblage,Creswellian/Late Magdalenian,Cres_GBS,1,-2.765884,51.2819,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,GoughsCave,OxA-17845,Gough's (New) Cave,GoughsCave,low stratigraphic resolution early excavation assemblage,NA,Creswellian/Late Magdalenian,NA,NA,12500,50,bone,Cervus elaphus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14818,14367,15110
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-1500,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,12350,160,NA,NA,bone,NA,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-3208,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,12260,140,NA,NA,bone,Lepus,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-3209,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,12180,130,NA,NA,bone,Ursus,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-3891,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,11980,100,NA,NA,bone,Cervus,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-3890,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,12150,110,NA,NA,Tooth,Equus,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
ThreeHolesCave,"stratified, lower level",Creswellian/Late Magdalenian,Cres_GBS,1,-3.667295,50.49312,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Barton and Roberts 1996,Britain and Scotland,GBS,ThreeHolesCave,OxA-4494,Three Holes Cave,ThreeHolesCave,"stratified, lower level",NA,Creswellian/Late Magdalenian,12220,110,NA,NA,Tooth,Equus,NA,Barton and Roberts 1996,Barton and Roberts 1996,NA,14146,13795,14776
RobinHoodsCave,"unstratified assemblage, relatively uniform assemblage in talus",Creswellian/Late Magdalenian,Cres_GBS,1,-1.184218,53.261729,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,1950-1980,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,"RobinHoodCave,RobinHoodsCave",OxA-18349,"Robin Hood Cave, Campbell","RobinHoodCave,RobinHoodsCave","unstratified assemblage, relatively uniform assemblage in talus",NA,Creswellian/Late Magdalenian,NA,NA,12265,50,bone,Lepus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14463,14122,14805
RobinHoodsCave,"unstratified assemblage, relatively uniform assemblage in talus",Creswellian/Late Magdalenian,Cres_GBS,1,-1.184218,53.261729,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,1950-1980,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,"RobinHoodCave,RobinHoodsCave",OxA-17526,"Robin Hood Cave, Campbell","RobinHoodCave,RobinHoodsCave","unstratified assemblage, relatively uniform assemblage in talus",NA,Creswellian/Late Magdalenian,NA,NA,12320,50,bone,Lepus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14463,14122,14805
RobinHoodsCave,"unstratified assemblage, relatively uniform assemblage in talus",Creswellian/Late Magdalenian,Cres_GBS,1,-1.184218,53.261729,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,1950-1980,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,"RobinHoodCave,RobinHoodsCave",OxA-17546,"Robin Hood Cave, Campbell","RobinHoodCave,RobinHoodsCave","unstratified assemblage, relatively uniform assemblage in talus",NA,Creswellian/Late Magdalenian,NA,NA,12400,45,bone,Lepus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14463,14122,14805
RobinHoodsCave,"unstratified assemblage, relatively uniform assemblage in talus",Creswellian/Late Magdalenian,Cres_GBS,1,-1.184218,53.261729,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,1950-1980,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,"RobinHoodCave,RobinHoodsCave",OxA-17542,"Robin Hood Cave, Campbell","RobinHoodCave,RobinHoodsCave","unstratified assemblage, relatively uniform assemblage in talus",NA,Creswellian/Late Magdalenian,NA,NA,12445,45,bone,Lepus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14463,14122,14805
RobinHoodsCave,"unstratified assemblage, relatively uniform assemblage in talus",Creswellian/Late Magdalenian,Cres_GBS,1,-1.184218,53.261729,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,1950-1980,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,"RobinHoodCave,RobinHoodsCave",OxA-17525,"Robin Hood Cave, Campbell","RobinHoodCave,RobinHoodsCave","unstratified assemblage, relatively uniform assemblage in talus",NA,Creswellian/Late Magdalenian,NA,NA,12456,50,bone,Lepus,NA,Jacobi and Higham 2011,Jacobi and Higham 2011,NA,14463,14122,14805
MotherGrundysParlour,"unstratified assemblage, mixed with Mesolithic",Creswellian/Late Magdalenian,Cres_GBS,1,-1.196651,53.262352,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,Before WW2,"Armstrong 1925; Jacobi and Higham 2009,2011",Britain and Scotland,GBS,MotherGrundysParlour,Q-1484,Mother Grundy’s Parlour,MotherGrundysParlour,stone tools from mixed (Mesolithic) contexts,NA,Alleroed CBP,11320,230,NA,NA,NA,NA,NA,Conneller 2007,Conneller 2007,NA,13149,12923,13318
MotherGrundysParlour,"unstratified assemblage, mixed with Mesolithic",Creswellian/Late Magdalenian,Cres_GBS,1,-1.196651,53.262352,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,Before WW2,"Armstrong 1925; Jacobi and Higham 2009,2011",Britain and Scotland,GBS,MotherGrundysParlour,Q-1483,Mother Grundy’s Parlour,MotherGrundysParlour,stone tools from mixed (Mesolithic) contexts,NA,Alleroed CBP,11285,180,NA,NA,NA,NA,NA,Conneller 2007,Conneller 2007,NA,13149,12923,13318
MotherGrundysParlour,"unstratified assemblage, mixed with Mesolithic",Creswellian/Late Magdalenian,Cres_GBS,1,-1.196651,53.262352,"15,000-14,000",C14,Reliable,Cave,Stratified,Secondary/relocated,Mixed,TRUE,Before WW2,"Armstrong 1925; Jacobi and Higham 2009,2011",Britain and Scotland,GBS,MotherGrundysParlour,Q-1459,Mother Grundy’s Parlour,MotherGrundysParlour,stone tools from mixed (Mesolithic) contexts,NA,Alleroed CBP,11160,170,NA,NA,NA,NA,NA,Conneller 2007,Conneller 2007,NA,13149,12923,13318
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,OxA-8002,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,12240,100,bone,Horse,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 31, 2 (1989) 207 - 234",NA,14226,13488,14824
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,OxA-7994,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,12430,80,bone,Bovid,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 31, 2 (1989) 207 - 234",NA,14226,13488,14824
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,OxA-1789,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,12320,130,bone piercer,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 31, 2 (1989) 207 - 234",no.1835,14226,13488,14824
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,OxA-5692,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,12250,110,metacarpal,Horse,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 38, 2 (1996) 391 - 415","1855, 2/60/1'/IL",14226,13488,14824
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,OxA-2155,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,11650,130,worked ivory rood,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry, datelist 13",NA,14226,13488,14824
KentsCavern,Black band and cave earth,Creswellian/Late Magdalenian,Cres_GBS,1,-3.501791,50.467148,"15,000-14,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,"Jacobi and Higham 2009,2011",Britain and Scotland,GBS,KentsCavern,GrN-6204,Kent's Cavern,KentsCavern,Black band and cave earth,NA,Late? Upper Palaeolithic (Creswellian),12180,100,NA,NA,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 31, 2 (1989) 207 - 234",NA,14226,13488,14824
PixiesHole,stratified,Allerød CBP,AFeder_GBS,3,-3.604429,50.596516,"13,000-12,000",C14,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1980-2000,"Collcutt 1986,Barton and Roberts 1996",Britain and Scotland,GBS,PixiesHole,OxA-5794,Pixie's Hole Cave,PixiesHole,stratified,NA,Alleroed CBP,NA,NA,11630,120,Bos primigenius bone,NA,NA,Radiocarbon Palaeolithic Europe Database v30,"Archaeometry 40, 1 (1998) 227 - 239",NA,13771,13468,14045
PixiesHole,stratified,Allerød CBP,AFeder_GBS,3,-3.604429,50.596516,"13,000-12,000",C14,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1980-2000,"Collcutt 1986,Barton and Roberts 1996",Britain and Scotland,GBS,PixiesHole,OxA-5795,Pixie's Hole Cave,PixiesHole,stratified,NA,Alleroed CBP,NA,NA,11910,90,Bos primigenius bone,NA,NA,Radiocarbon Palaeolithic Europe Database v30,"Archaeometry 40, 1 (1998) 227 - 240",NA,13771,13468,14045
PixiesHole,stratified,Allerød CBP,AFeder_GBS,3,-3.604429,50.596516,"13,000-12,000",C14,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1980-2000,"Collcutt 1986,Barton and Roberts 1996",Britain and Scotland,GBS,PixiesHole,OxA-5796,Pixie's Hole Cave,PixiesHole,stratified,NA,Alleroed CBP,NA,NA,12070,90,Cervus elaphus bone,NA,NA,Radiocarbon Palaeolithic Europe Database v30,"Archaeometry 40, 1 (1998) 227 - 241",NA,13771,13468,14045
PinHoleCave,Cave floor surface collection,Allerød CBP,AFeder_GBS,3,-1.196651,53.262352,"13,000-12,000",c14,Reliable,Cave,Surface,Secondary/relocated,Mixed,TRUE,1950-1980,"Armstrong 1924-1936,Jacobi and Higham 2011",Britain and Scotland,GBS,PinHoleCave,OxA-3404,Pin Hole Cave,PinHoleCave,NA,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,12510,110,cut distal tibia,Lepus timidus,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 36, 2 (1994) 337 - 74",40/4'-6'',14720,14173,15042
PinHoleCave,Cave floor surface collection,Allerød CBP,AFeder_GBS,3,-1.196651,53.262352,"13,000-12,000",c14,Reliable,Cave,Surface,Secondary/relocated,Mixed,TRUE,1950-1980,"Armstrong 1924-1936,Jacobi and Higham 2011",Britain and Scotland,GBS,PinHoleCave,OxA-1204,Pin Hole Cave,PinHoleCave,Cave floor surface collection,NA,"Late Palaeolithic, Creswellian",NA,NA,12460,160,right calcaneum,Mammoth,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 30, 1 (1988) 155 - 64",NA,14720,14173,15042
PinHoleCave,Cave floor surface collection,Allerød CBP,AFeder_GBS,3,-1.196651,53.262352,"13,000-12,000",c14,Reliable,Cave,Surface,Secondary/relocated,Mixed,TRUE,1950-1980,"Armstrong 1924-1936,Jacobi and Higham 2011",Britain and Scotland,GBS,PinHoleCave,OxA-1936,Pin Hole Cave,PinHoleCave,NA,NA,Late? Upper Palaeolithic (Creswellian),NA,NA,13050,250,shed antler,"reindeer,",NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 31, 2 (1989) 207 - 234",46/1'. LL.7998,14720,14173,15042
PinHoleCave,Cave floor surface collection,Allerød CBP,AFeder_GBS,3,-1.196651,53.262352,"13,000-12,000",c14,Reliable,Cave,Surface,Secondary/relocated,Mixed,TRUE,1950-1980,"Armstrong 1924-1936,Jacobi and Higham 2011",Britain and Scotland,GBS,PinHoleCave,OxA-1615,Pin Hole Cave,PinHoleCave,NA,NA,"Late Palaeolithic, Creswellian",NA,NA,12480,160,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 30, 1 (1988) 155 - 64",NA,14720,14173,15042
PinHoleCave,Cave floor surface collection,Allerød CBP,AFeder_GBS,3,-1.196651,53.262352,"13,000-12,000",c14,Reliable,Cave,Surface,Secondary/relocated,Mixed,TRUE,1950-1980,"Armstrong 1924-1936,Jacobi and Higham 2011",Britain and Scotland,GBS,PinHoleCave,OxA-1471,Pin Hole Cave,PinHoleCave,NA,NA,"Late Palaeolithic, Creswellian",NA,NA,12300,140,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Archaeometry 30, 1 (1988) 155 - 64",NA,14720,14173,15042
SeamerCarrK,"Clusters 13/14, 3/4 and 6 and smaller scatters 15, 25 and 27",Allerød CBP,AFeder_GBS,3,-0.409258,54.223044,"13,000-12,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Conneller 2007,Britain and Scotland,GBS,SeamerCarrK,CAR-841,Seamer K,SeamerCarrK,Zone II peat,NA,Final Palaeolithic,10960,110,NA,NA,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Conneller C. 2007. OXFORD JOURNAL OF ARCHAEOLOGY 26(3) 215-237. Conneller C. 2015. Papers in Honour of Roger Facobi. http://intarch.ac.uk/journal/issue42/12/table1.html,posterior to the occupation,13454,12758,14018
SeamerCarrK,"Clusters 13/14, 3/4 and 6 and smaller scatters 15, 25 and 27",Allerød CBP,AFeder_GBS,3,-0.409258,54.223044,"13,000-12,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Conneller 2007,Britain and Scotland,GBS,SeamerCarrK,CAR-842,Seamer K,SeamerCarrK,Zone II peat,NA,Final Palaeolithic,12010,130,NA,NA,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Conneller C. 2007. OXFORD JOURNAL OF ARCHAEOLOGY 26(3) 215-237. Conneller C. 2015. Papers in Honour of Roger Facobi. http://intarch.ac.uk/journal/issue42/12/table1.html,anterior to the occupation,13454,12758,14018
ThreeWaysWharfCEast,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-1902,Three Ways Warf,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10010,120,mandible,horse,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
ThreeWaysWharfCEast,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-1788,Three Ways Warf,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10270,100,molar,Equus ferus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
ThreeWaysWharfCEast,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"TheeWaysWharf,ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-18702,Three Ways Warf,"TheeWaysWharf,ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10060,45,tooth,Equus ferus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
ThreeWaysWharfCWest,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-1902,Three Ways Warf,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10010,120,mandible,horse,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
ThreeWaysWharfCWest,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-1788,Three Ways Warf,"ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10270,100,molar,Equus ferus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
ThreeWaysWharfCWest,Scatters A and C,Long Blade Industries/Epi-Ahrensburgian (FBT),FBT_GBS,4,-0.483934,51.55055,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Lewis and Rackham 2011,Britain and Scotland,GBS,"TheeWaysWharf,ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",OxA-18702,Three Ways Warf,"TheeWaysWharf,ThreeWaysWharfA,TheeWaysWharfA,ThreeWaysWharfC,TheeWaysWharfC,ThreeWaysWharfCEast,ThreeWaysWharfCWest",Scatters A and C,NA,Late Glacial site  Ahrensburgian,NA,NA,10060,45,tooth,Equus ferus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lewis J. 1991. In Barton, A.J. Roberts & D.A. Roe. CBA Reserach Report , London: 246-255. Conneller C. 2007.  Oxford Journal of Archaeology 26(3) 215-237. Jacobi R.M. e.a. 2009. QSR 28: 1895-1913. Conneller C; 2015. papaers in Honour of Roger Facobi.",NA,11672,11338,11943
StarCarr,Detrital wood horizon and central platform,Early Mesolithic,EMeso_GBS,4,-0.42348,54.214287,"11,000-10,000",14C,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Reynier 2005,Milner et al. 2018",Britain and Scotland,GBS,StarCarr,CAR-930,Starr Carr,StarCarr,NA,NA,Undetermined Mesolithic,NA,NA,9660,110,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,http://discovery.ucl.ac.uk/1469811/,NA,11018,10751,11201
StarCarr,Detrital wood horizon and central platform,Early Mesolithic,EMeso_GBS,4,-0.42348,54.214287,"11,000-10,000",14C,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Reynier 2005,Milner et al. 2018",Britain and Scotland,GBS,StarCarr,CAR-928,Starr Carr,StarCarr,NA,NA,Undetermined Mesolithic,NA,NA,9670,120,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,http://discovery.ucl.ac.uk/1469811/,NA,11018,10751,11201
StarCarr,Detrital wood horizon and central platform,Early Mesolithic,EMeso_GBS,4,-0.42348,54.214287,"11,000-10,000",14C,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Reynier 2005,Milner et al. 2018",Britain and Scotland,GBS,StarCarr,CAR-1026,Starr Carr,StarCarr,NA,NA,Undetermined Mesolithic,NA,NA,9680,110,soil,NA,NA,Radiocarbon Palaeolithic Europe Database v27,http://discovery.ucl.ac.uk/1469811/,NA,11018,10751,11201
StarCarr,Detrital wood horizon and central platform,Early Mesolithic,EMeso_GBS,4,-0.42348,54.214287,"11,000-10,000",14C,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Reynier 2005,Milner et al. 2018",Britain and Scotland,GBS,StarCarr,CAR-1021,Starr Carr,StarCarr,NA,NA,Undetermined Mesolithic,NA,NA,11010,120,soil,NA,NA,Radiocarbon Palaeolithic Europe Database v27,http://discovery.ucl.ac.uk/1469811/,NA,11018,10751,11201
